,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sweet Story Candy Factory Oy,09.11.2015,
1,Y-tunnus,2722188-2,,
2,Kotipaikka,Helsinki,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Lakkaamisajankohta,03.10.2018,03.10.2018,
7,Viimeisin rekisteröintiajankohta,03.10.2018,03.10.2018,
8,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
9,Yrityksen tila,Lakannut,03.10.2018,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
