,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Denmac Ab,25.02.2015,
1,Y-tunnus,2674416-3,,
2,Kotipaikka,Mustasaari,25.02.2015,
3,Yritysmuoto,Osakeyhtiö,25.02.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,25.02.2015,,
6,Viimeisin rekisteröintiajankohta,28.03.2022,28.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,25.02.2015,,
8,Yrityksen tila,Rekisterissä,25.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.05.2020,
11,Yhteystiedot,,20.01.2017,
12,Postiosoite,c/o Denise Mattas  Vallonvägen 2 C 12  65610  Korsholm  Suomi,,
13,Käyntiosoite,c/o Oy Denmac Ab  Vallonvägen 2 C 12  65610  Korsholm  Suomi,,
14,Puhelin,+358500667766,,
15,Sähköposti,denice.mattas(a)yahoo.se,,
