,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Gamlas Plot 12 Lower Holding Oy,16.09.2015,
1,Y-tunnus,2711192-3,,
2,Kotipaikka,Helsinki,16.09.2015,
3,Yritysmuoto,Osakeyhtiö,16.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.09.2015,,
6,Lakkaamisajankohta,31.12.2022,31.12.2022,
7,Viimeisin rekisteröintiajankohta,31.12.2022,31.12.2022,
8,Yrityksen tiedot järjestelmässä alkaen,16.09.2015,,
9,Yrityksen tila,Lakannut,31.12.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
