,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Suomen tili- ja taseneuvonta Oy,02.03.2015,
1,Y-tunnus,2669650-1,,
2,Kotipaikka,Helsinki,02.03.2015,
3,Yritysmuoto,Osakeyhtiö,02.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,02.03.2015,,
6,Viimeisin rekisteröintiajankohta,01.10.2022,01.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,02.03.2015,,
8,Yrityksen tila,Rekisterissä,02.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.04.2020,
11,Yhteystiedot,,03.08.2022,
12,Postiosoite,c/o Eve Autio  Mannerheimintie 162 A 6  00300  Helsinki  Suomi,,
13,Puhelin,+358 408323744,,
14,Sähköposti,joonas.manni(a)taseneuvonta.fi,,
15,Www,http://www.taseneuvonta.fi,,
