,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Barilopment Oy,18.03.2015,
1,Y-tunnus,2678139-4,,
2,Kotipaikka,Espoo,18.03.2015,
3,Yritysmuoto,Osakeyhtiö,18.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.03.2015,,
6,Viimeisin rekisteröintiajankohta,05.05.2022,05.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.03.2015,,
8,Yrityksen tila,Rekisterissä,18.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.05.2021,
11,Yhteystiedot,,02.05.2016,
12,Postiosoite,c/o Pasi Mantila  Kesäkuja 3 A  02200  Espoo  Suomi,,
13,Käyntiosoite,c/o Pasi Mantila  Kesäkuja 3 A  02200  Espoo  Suomi,,
14,Puhelin,0503309992,,
