,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,AM BusinessFlow Oy,31.08.2015,
1,Y-tunnus,2706018-5,,
2,Kotipaikka,Porvoo,31.08.2015,
3,Yritysmuoto,Osakeyhtiö,31.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.08.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2022,30.03.2022,
7,Yrityksen tiedot järjestelmässä alkaen,31.08.2015,,
8,Yrityksen tila,Rekisterissä,31.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,23.08.2015,
12,Postiosoite,c/o Laurila  Gottlundinkatu 2  06100  Porvoo  Suomi,,
13,Puhelin,"0447567135, 0447567135",,
14,Sähköposti,ainomaija.kare(a)gmail.com,,
