,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Yritysjelppi Oy,10.10.2019,
1,Y-tunnus,2680006-5,,
2,Kotipaikka,Aura,10.10.2019,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.11.2020,
11,Yhteystiedot,,25.10.2022,
12,Postiosoite,Peltomännyntie 16  21840  Karinainen  Suomi,,
13,Käyntiosoite,Peltomännyntie 16  21840  Karinainen  Suomi,,
14,Puhelin,"0504078372, 0504078372",,
15,Sähköposti,veli-matti.arvola(a)auranvaihtokaluste.com,,
