,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Syncsharp Oy,31.12.2015,
1,Y-tunnus,2732848-7,,
2,Kotipaikka,Espoo,31.12.2015,
3,Yritysmuoto,Osakeyhtiö,31.12.2015,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,31.12.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2023,11.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.12.2015,,
8,Yrityksen tila,Rekisterissä,31.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,17.12.2022,
12,Postiosoite,c/o Joakim Kronqvist  Merikannontie 5 B 63  00260  Helsingfors  Suomi,,
13,Käyntiosoite,c/o Joakim Kronqvist  Merikannontie 5 B 63  00260  Helsingfors  Suomi,,
14,Puhelin,"+358503495499, +358503495499",,
15,Sähköposti,info(a)syncsharp.com,,
16,Www,http://www.syncsharp.com,,
