,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wavelet Capital Oy,30.04.2015,
1,Y-tunnus,2686649-4,,
2,Kotipaikka,Turku,30.04.2015,
3,Yritysmuoto,Osakeyhtiö,30.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.04.2015,,
6,Viimeisin rekisteröintiajankohta,20.05.2020,20.05.2020,
7,Yrityksen tiedot järjestelmässä alkaen,30.04.2015,,
8,Yrityksen tila,Rekisterissä,30.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,16.04.2015,
12,Postiosoite,Paaluttajantie 5 as. 5  20320  Turku  Suomi,,
13,Käyntiosoite,Paaluttajantie 5 as. 5  20320  Turku  Suomi,,
14,Puhelin,0400736783,,
15,Sähköposti,erkki.i.aaltonen(a)gmail.com,,
