,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Voneax Oy,23.01.2015,
1,Y-tunnus,2665094-1,,
2,Kotipaikka,Vaasa,20.05.2016,
3,Yritysmuoto,Osakeyhtiö,23.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.01.2015,,
6,Viimeisin rekisteröintiajankohta,12.06.2021,12.06.2021,
7,Yrityksen tiedot järjestelmässä alkaen,23.01.2015,,
8,Yrityksen tila,Rekisterissä,23.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,27.01.2016,
12,Postiosoite,Myllykatu 13 C 43  65100  Vaasa  Suomi,,
13,Käyntiosoite,Myllykatu 13 C 43  65100  Vaasa  Suomi,,
14,Puhelin,0503300338,,
15,Sähköposti,markus.saukko(a)hotmail.com,,
