,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Niko Jokela Consulting Oy,19.03.2015,
1,Y-tunnus,2681617-1,,
2,Kotipaikka,Jyväskylä,19.03.2015,
3,Yritysmuoto,Osakeyhtiö,19.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.03.2015,,
6,Viimeisin rekisteröintiajankohta,18.05.2022,18.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.03.2015,,
8,Yrityksen tila,Rekisterissä,19.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.09.2019,
11,Yhteystiedot,,28.09.2020,
12,Postiosoite,Ohjelmakaari 10  40500  Jyväskylä  Suomi,,
13,Käyntiosoite,Ohjelmakaari 10  40500  Jyväskylä  Suomi,,
14,Puhelin,0102120951,,
15,Sähköposti,niko.jokela(a)njcoy.fi,,
16,Www,http://www.njcoy.fi,,
