,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Wellness Warehouse Engine Oy,22.01.2016,
1,Y-tunnus,2733411-5,,
2,Kotipaikka,Tampere,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,20.08.2022,20.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,31.08.2020,
11,Yhteystiedot,,28.09.2020,
12,Postiosoite,Kivihuhdantie 62  36120  Suinula  Suomi,,
13,Sähköposti,harri.honko(a)w2e.fi,,
14,Www,http://w2e.fi,,
