,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Grannenfelt Holding Oy,24.07.2019,
1,Y-tunnus,2728158-6,,
2,Kotipaikka,Helsinki,08.12.2015,
3,Yritysmuoto,Osakeyhtiö,08.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.12.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2023,17.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,08.12.2015,,
8,Yrityksen tila,Rekisterissä,08.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,22.03.2023,
11,Yhteystiedot,,03.09.2018,
12,Postiosoite,Salomonkatu 17 A  00100  Helsinki  Suomi,,
13,Käyntiosoite,Salomonkatu 17 A  00100  Helsinki  Suomi,,
14,Puhelin,"+358505446355, +358505446355",,
15,Sähköposti,eeva.grannenfelt(a)gfinance.fi,,
16,Www,http://www.grannenfeltfinance.com,,
