,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tixicon Oy,23.03.2015,
1,Y-tunnus,2679835-6,,
2,Kotipaikka,Helsinki,23.03.2015,
3,Yritysmuoto,Osakeyhtiö,23.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.03.2015,,
6,Viimeisin rekisteröintiajankohta,08.09.2022,08.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.03.2015,,
8,Yrityksen tila,Rekisterissä,23.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.04.2020,
11,Yhteystiedot,,27.12.2020,
12,Postiosoite,Temppelikatu 17 A 14  00100  Helsinki  Suomi,,
13,Käyntiosoite,Temppelikatu 17 A 14  00100  Helsinki  Suomi,,
14,Puhelin,"0400212213, 0400212213",,
15,Sähköposti,jarmo.honkamaa(a)iki.fi,,
