,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kostiina Oy,28.01.2016,
1,Y-tunnus,2737433-6,,
2,Kotipaikka,Jyväskylä,28.01.2016,
3,Yritysmuoto,Osakeyhtiö,28.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.01.2016,,
6,Viimeisin rekisteröintiajankohta,30.05.2023,30.05.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.01.2016,,
8,Yrityksen tila,Rekisterissä,28.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.04.2020,
11,Yhteystiedot,,22.04.2021,
12,Postiosoite,c/o Jukarainen  Vapaudenkatu 35 D 15  40100  Jyväskylä  Suomi,,
13,Käyntiosoite,c/o Jukarainen  Vapaudenkatu 35 D 15  40100  Jyväskylä  Suomi,,
14,Puhelin,0449772652,,
15,Sähköposti,jukarainen.janne(a)gmail.com,,
