,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ravintola API Oy,22.09.2015,
1,Y-tunnus,2707791-3,,
2,Kotipaikka,Kokkola,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,16.03.2023,16.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,12.04.2020,
11,Yhteystiedot,,04.03.2023,
12,Postiosoite,Lehmustontie 61 L 2  01450  Vantaa  Suomi,,
13,Käyntiosoite,Lehmustontie 61 L 2  01450  Vantaa  Suomi,,
14,Puhelin,+358449705734,,
15,Sähköposti,nirmal.baglung(a)gmail.com,,
