,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oy Kimmo Sarin Consulting Ltd,07.01.2016,
1,Y-tunnus,2733105-3,,
2,Kotipaikka,Eura,07.01.2016,
3,Yritysmuoto,Osakeyhtiö,07.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.01.2016,,
6,Viimeisin rekisteröintiajankohta,28.01.2023,28.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.01.2016,,
8,Yrityksen tila,Rekisterissä,07.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.06.2022,
11,Yhteystiedot,,03.01.2022,
12,Postiosoite,Nummentaustantie 6 C  27500  Kauttua  Suomi,,
13,Puhelin,040 549 8412,,
14,Sähköposti,kimmo.sarin(a)gmail.com,,
