,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Laiteasennus Leppäniemi Oy,23.10.2015,
1,Y-tunnus,2716261-6,,
2,Kotipaikka,Vantaa,23.10.2015,
3,Yritysmuoto,Osakeyhtiö,23.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.10.2015,,
6,Viimeisin rekisteröintiajankohta,11.08.2022,11.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,23.10.2015,,
8,Yrityksen tila,Rekisterissä,23.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,07.10.2015,
12,Postiosoite,Hukantie 9 I  01450  Vantaa  Suomi,,
13,Puhelin,0400-173241,,
14,Sähköposti,reino.leppaniemi(a)elisanet.fi,,
