,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Sulaco Oy,24.04.2015,
1,Y-tunnus,2684902-9,,
2,Kotipaikka,Raasepori,24.04.2015,
3,Yritysmuoto,Osakeyhtiö,24.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.04.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.04.2015,,
8,Yrityksen tila,Rekisterissä,24.04.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,29.08.2019,
12,Postiosoite,Stålbackantie 69  10410  Åminnefors  Suomi,,
13,Käyntiosoite,Stålbackantie 69  10410  Åminnefors  Suomi,,
14,Sähköposti,pete.korhonen(a)gmail.com,,
