,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Ps Marila Oy,24.06.2015,
1,Y-tunnus,2697350-5,,
2,Kotipaikka,Harjavalta,24.06.2015,
3,Yritysmuoto,Osakeyhtiö,24.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.06.2015,,
6,Viimeisin rekisteröintiajankohta,02.09.2022,02.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,24.06.2015,,
8,Yrityksen tila,Rekisterissä,24.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,03.12.2020,
11,Yhteystiedot,,01.04.2021,
12,Postiosoite,c/o Susanna Marila  Eskolankuja 1  29200  Harjavalta  Suomi,,
13,Puhelin,"0456701907, 0456718019",,
14,Sähköposti,susanna(a)psmarila.fi,,
15,Www,http://www.psmarila.fi,,
