,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,J. O. Lampinen Holding Oy,12.11.2015,
1,Y-tunnus,2720073-1,,
2,Kotipaikka,Tampere,12.11.2015,
3,Yritysmuoto,Osakeyhtiö,12.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,12.11.2015,,
6,Viimeisin rekisteröintiajankohta,11.05.2022,11.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,12.11.2015,,
8,Yrityksen tila,Rekisterissä,12.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.11.2019,
11,Yhteystiedot,,14.04.2020,
12,Postiosoite,Käpytie 17  33180  Tampere  Suomi,,
13,Puhelin,0407477600,,
14,Sähköposti,jussi.lampinen(a)merkuriuslaw.fi,,
