,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,DNordic Oy,17.04.2020,
1,Y-tunnus,2699742-7,,
2,Kotipaikka,Oulu,21.09.2015,
3,Yritysmuoto,Osakeyhtiö,13.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.07.2015,,
6,Viimeisin rekisteröintiajankohta,28.11.2022,28.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,13.07.2015,,
8,Yrityksen tila,Rekisterissä,13.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.07.2020,
11,Yhteystiedot,,14.11.2016,
12,Postiosoite,c/o Suvi Linden  Kauppaseurantie 10  90520  Oulu  Suomi,,
