,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistö Oy Rauman sairaala,14.08.2015,
1,Y-tunnus,2700118-5,,
2,Kotipaikka,Pori,14.08.2015,
3,Yritysmuoto,Osakeyhtiö,14.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.08.2015,,
6,Viimeisin rekisteröintiajankohta,30.03.2023,30.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,14.08.2015,,
8,Yrityksen tila,Rekisterissä,14.08.2015,
9,Yrityksen tilanne,Selvitystilassa,13.09.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,30.03.2020,
12,Yhteystiedot,,09.08.2022,
13,Postiosoite,Sairaalantie 3  28500  Pori  Suomi,,
14,Käyntiosoite,Sairaalantie 3  28500  Pori  Suomi,,
15,Puhelin,"0447077888, 0447077888",,
16,Sähköposti,anna.alarautalahti-heurlin(a)satasairaala.fi,,
