,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Simplibo Oy,28.08.2015,
1,Y-tunnus,2706150-8,,
2,Kotipaikka,Espoo,28.08.2015,
3,Yritysmuoto,Osakeyhtiö,28.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.08.2015,,
6,Viimeisin rekisteröintiajankohta,16.02.2023,16.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.08.2015,,
8,Yrityksen tila,Rekisterissä,28.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.03.2020,
11,Yhteystiedot,,24.08.2015,
12,Postiosoite,Mustikkatie 8 B  02160  Espoo  Suomi,,
13,Käyntiosoite,Mustikkatie 8 B  02160  Espoo  Suomi,,
14,Puhelin,"0451124090, 0451124090",,
15,Sähköposti,bo.k.lonnqvist(a)kolumbus.fi,,
16,Www,http://www.simplibo.com,,
