,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Musatilit Oy,27.10.2020,
1,Y-tunnus,2716399-3,,
2,Kotipaikka,Huittinen,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,21.05.2022,21.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,27.10.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.08.2019,
11,Yhteystiedot,,08.02.2021,
12,Postiosoite,Oraskatu 1 A 3  32700  Huittinen  Suomi,,
13,Käyntiosoite,Oraskatu 1 A 3  32700  Huittinen  Suomi,,
14,Puhelin,"040 9656391, 040 9656391",,
15,Sähköposti,paivi.kopi(a)gmail.com,,
