,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Foxco Oy,17.12.2015,
1,Y-tunnus,2731468-3,,
2,Kotipaikka,Lahti,17.12.2015,
3,Yritysmuoto,Osakeyhtiö,17.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,17.12.2015,,
6,Viimeisin rekisteröintiajankohta,26.07.2021,26.07.2021,
7,Yrityksen tiedot järjestelmässä alkaen,17.12.2015,,
8,Yrityksen tila,Rekisterissä,17.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.01.2018,
12,Postiosoite,c/o Marianne Säkäjärvi  Panimokatu 15 B 23  15140  Lahti  Suomi,,
13,Käyntiosoite,c/o Marianne Säkäjärvi  Panimokatu 15 B 23  15140  Lahti  Suomi,,
14,Sähköposti,info(a)foxco.fi,,
