,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Paasi & Kivi Oy,10.02.2015,
1,Y-tunnus,2671689-1,,
2,Kotipaikka,Oulu,10.02.2015,
3,Yritysmuoto,Osakeyhtiö,10.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.02.2015,,
6,Viimeisin rekisteröintiajankohta,20.07.2022,20.07.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.02.2015,,
8,Yrityksen tila,Rekisterissä,10.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,27.05.2020,
11,Yhteystiedot,,30.01.2015,
12,Postiosoite,Mäystintie 19  90230  Oulu  Suomi,,
13,Käyntiosoite,Mäystintie 19  90230  Oulu  Suomi,,
14,Puhelin,+358407619156,,
15,Sähköposti,heikki.hellsten(a)gmail.com,,
