,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Koneurakointi J. Sopanen Oy,05.11.2015,
1,Y-tunnus,2719359-4,,
2,Kotipaikka,Kuopio,05.11.2015,
3,Yritysmuoto,Osakeyhtiö,05.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.11.2015,,
6,Viimeisin rekisteröintiajankohta,30.04.2022,30.04.2022,
7,Yrityksen tiedot järjestelmässä alkaen,05.11.2015,,
8,Yrityksen tila,Rekisterissä,05.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,21.10.2015,
12,Postiosoite,Pirttilä 30  70800  Kuopio  Suomi,,
13,Käyntiosoite,Pirttilä 30  70800  Kuopio  Suomi,,
14,Puhelin,0500573884,,
15,Sähköposti,saku.sopanen(a)easmar.fi,,
