,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1390 Kim Sederlöf Oy,22.05.2015,
1,Y-tunnus,2688979-2,,
2,Kotipaikka,Espoo,22.05.2015,
3,Yritysmuoto,Osakeyhtiö,22.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.05.2015,,
6,Viimeisin rekisteröintiajankohta,24.01.2023,24.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.05.2015,,
8,Yrityksen tila,Rekisterissä,22.05.2015,
9,Yrityksen tilanne,Selvitystilassa,07.06.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
11,Yrityksellä on edunsaajatietoja,Kyllä,14.05.2020,
12,Yhteystiedot,,11.05.2015,
13,Postiosoite,Kappalaisentie 4 B 9  02940  Espoo  Suomi,,
14,Käyntiosoite,c/o R-kioski Espoo Otaniemi  Otakaari 11  02150  Espoo  Suomi,,
