,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HMQ Consulting Oy,08.10.2015,
1,Y-tunnus,2715846-5,,
2,Kotipaikka,Espoo,08.10.2015,
3,Yritysmuoto,Osakeyhtiö,08.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,08.10.2015,,
6,Viimeisin rekisteröintiajankohta,12.09.2022,12.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,08.10.2015,,
8,Yrityksen tila,Rekisterissä,08.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.06.2021,
12,Postiosoite,Holmankorpi 3 B 16  02210  Espoo  Suomi,,
13,Käyntiosoite,Holmankorpi 3 B 16  02210  Espoo  Suomi,,
14,Puhelin,+358 466 308 605,,
15,Sähköposti,melameen(a)live.com,,
