,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,1451 Marika Junttila Oy,15.12.2015,
1,Y-tunnus,2729154-9,,
2,Kotipaikka,Kangasala,15.12.2015,
3,Yritysmuoto,Osakeyhtiö,15.12.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.12.2015,,
6,Viimeisin rekisteröintiajankohta,24.05.2022,24.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,15.12.2015,,
8,Yrityksen tila,Rekisterissä,15.12.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.03.2020,
11,Yhteystiedot,,01.10.2020,
12,Postiosoite,Hallituskatu 14 A 10  33200  Tampere  Suomi,,
13,Käyntiosoite,Hallituskatu 14 A 10  33200  Tampere  Suomi,,
14,Puhelin,0405880648,,
15,Sähköposti,marika.brax(a)outlook.com,,
