,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TAULIO STABLE OY,29.06.2015,
1,Y-tunnus,2695025-8,,
2,Kotipaikka,Liperi,29.06.2015,
3,Yritysmuoto,Osakeyhtiö,29.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.06.2015,,
6,Viimeisin rekisteröintiajankohta,06.10.2022,06.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.06.2015,,
8,Yrityksen tila,Rekisterissä,29.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,04.10.2022,
11,Yhteystiedot,,06.06.2015,
12,Postiosoite,Kalliolammentie 5  80510  Onttola  Suomi,,
13,Käyntiosoite,Lamminkankaantie 14  83100  Liperi  Suomi,,
14,Puhelin,050-3209345,,
15,Sähköposti,saija.taulio(a)konejonnit.fi,,
