,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Tirnukka Oy,19.08.2015,
1,Y-tunnus,2703162-4,,
2,Kotipaikka,Muurame,19.08.2015,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
8,Yrityksen tila,Rekisterissä,19.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,04.08.2015,
12,Postiosoite,Taksvärkkitie 9  40950  Muurame  Suomi,,
13,Puhelin,040 589 2926,,
14,Sähköposti,katja(a)tirnukka.fi,,
