,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,pcascala Oy,12.10.2021,
1,Y-tunnus,2682767-1,,
2,Kotipaikka,Helsinki,14.04.2015,
3,Yritysmuoto,Osakeyhtiö,14.04.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,14.04.2015,,
6,Viimeisin rekisteröintiajankohta,12.10.2021,12.10.2021,
7,Yrityksen tiedot järjestelmässä alkaen,14.04.2015,,
8,Yrityksen tila,Rekisterissä,12.10.2021,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,29.06.2020,
12,Postiosoite,c/o PcaScala Oy  Rajamaankaari 5 A 2  02970  Espoo  Suomi,,
13,Käyntiosoite,c/o PcaScala Oy  Rajamaankaari 5 A 2  02970  Espoo  Suomi,,
14,Puhelin,050-4398643,,
15,Sähköposti,jari.kemila(a)pcascala.fi,,
16,Www,http://www.pcascala.fi,,
