,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,HS5 Capital Oy,07.10.2015,
1,Y-tunnus,2695145-3,,
2,Kotipaikka,Helsinki,23.06.2015,
3,Yritysmuoto,Osakeyhtiö,23.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.06.2015,,
6,Viimeisin rekisteröintiajankohta,28.02.2023,28.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.06.2015,,
8,Yrityksen tila,Rekisterissä,23.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.02.2023,
11,Yhteystiedot,,22.06.2018,
12,Postiosoite,Hopeasalmentie 21 A  00570  Helsinki  Suomi,,
13,Sähköposti,harri.h.sundvik(a)gmail.com,,
