,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Salix Caprea Oy,02.12.2015,
1,Y-tunnus,2713097-2,,
2,Kotipaikka,Espoo,02.12.2015,
3,Yritysmuoto,Osakeyhtiö,29.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,29.09.2015,,
6,Viimeisin rekisteröintiajankohta,29.11.2022,29.11.2022,
7,Yrityksen tiedot järjestelmässä alkaen,29.09.2015,,
8,Yrityksen tila,Rekisterissä,29.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,30.12.2020,
11,Yhteystiedot,,21.10.2021,
12,Postiosoite,c/o Raitaniemi  Soukan rantatie 14 C  02360  Espoo  Suomi,,
13,Käyntiosoite,c/o Raitaniemi  Soukan rantatie 14 C  02360  Espoo  Suomi,,
