,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,SX Perustus Oy,22.01.2016,
1,Y-tunnus,2729705-1,,
2,Kotipaikka,Saarijärvi,22.01.2016,
3,Yritysmuoto,Osakeyhtiö,22.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.01.2016,,
6,Viimeisin rekisteröintiajankohta,15.08.2022,15.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,22.01.2016,,
8,Yrityksen tila,Rekisterissä,22.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.06.2020,
11,Yhteystiedot,,05.06.2021,
12,Postiosoite,c/o Kaarina  Leväkatu 3 A  20780  Kaarina  Suomi,,
13,Käyntiosoite,c/o Kaarina  Leväkatu 3 A  20780  Kaarina  Suomi,,
14,Puhelin,"0451331092, 0451331092",,
15,Sähköposti,taksipetrinurmi(a)gmail.com,,
