,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,MetroidOne Oy,19.01.2015,
1,Y-tunnus,2663652-5,,
2,Kotipaikka,Tuusula,19.01.2015,
3,Yritysmuoto,Osakeyhtiö,19.01.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2015,,
6,Viimeisin rekisteröintiajankohta,17.05.2022,17.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2015,,
8,Yrityksen tila,Rekisterissä,19.01.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,10.01.2023,
12,Postiosoite,Lukkarintie 1b  04310  Tuusula  Suomi,,
13,Käyntiosoite,Lukkarintie 1b  04310  Tuusula  Suomi,,
14,Puhelin,0445540400,,
15,Sähköposti,jari.h.avall(a)gmail.com,,
