,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kuopion LVI-Talo Oy,01.10.2015,
1,Y-tunnus,2710513-6,,
2,Kotipaikka,Kuopio,01.10.2015,
3,Yritysmuoto,Osakeyhtiö,01.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.10.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.10.2015,,
8,Yrityksen tila,Rekisterissä,01.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Kyllä,,
10,Yrityksellä on edunsaajatietoja,Kyllä,26.03.2020,
11,Yhteystiedot,,13.10.2020,
12,Postiosoite,Tehdaskatu 24b  70620  Kuopio  Suomi,,
13,Käyntiosoite,Tehdaskatu 24b  70620  Kuopio  Suomi,,
14,Puhelin,"0407314684, 0407314684",,
15,Sähköposti,jarno.holopainen(a)lvi-talo.com,,
16,Www,http://www.lvi-talo.com,,
