,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Oulun ruokapalvelut Oy,28.09.2015,
1,Y-tunnus,2711461-4,,
2,Kotipaikka,Oulu,28.09.2015,
3,Yritysmuoto,Osakeyhtiö,28.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.09.2015,,
6,Viimeisin rekisteröintiajankohta,28.02.2023,28.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.09.2015,,
8,Yrityksen tila,Rekisterissä,28.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,07.07.2020,
11,Yhteystiedot,,14.03.2023,
12,Postiosoite,c/o Marssisauvantie  Marssisauvantie 6 as. 6  90670  Oulu  Suomi,,
13,Puhelin,0401921207,,
14,Sähköposti,oulunruokapalvelut(a)gmail.com,,
