,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiinteistöt Åman Oy,10.08.2016,
1,Y-tunnus,2684027-8,,
2,Kotipaikka,Haapajärvi,31.07.2015,
3,Yritysmuoto,Osakeyhtiö,31.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,31.07.2015,,
6,Viimeisin rekisteröintiajankohta,18.03.2023,18.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,31.07.2015,,
8,Yrityksen tila,Rekisterissä,31.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,11.03.2022,
11,Yhteystiedot,,07.07.2015,
12,Postiosoite,Tiitonrannantie 227  85800  Haapajärvi  Suomi,,
13,Käyntiosoite,Tiitonrannantie 227  85800  Haapajärvi  Suomi,,
14,Puhelin,040 5057324,,
15,Sähköposti,r.a.aman(a)pp.inet.fi,,
