,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Etelä-Karjalan Piha- ja Siivous Oy,09.11.2015,
1,Y-tunnus,2721879-8,,
2,Kotipaikka,Lappeenranta,09.11.2015,
3,Yritysmuoto,Osakeyhtiö,09.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,09.11.2015,,
6,Lakkaamisajankohta,14.12.2016,14.12.2016,
7,Viimeisin rekisteröintiajankohta,14.12.2016,14.12.2016,
8,Yrityksen tiedot järjestelmässä alkaen,09.11.2015,,
9,Yrityksen tila,Lakannut,14.12.2016,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
