,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Hoitola Ninatar Oy,16.06.2015,
1,Y-tunnus,2692170-5,,
2,Kotipaikka,Kangasala,16.06.2015,
3,Yritysmuoto,Osakeyhtiö,16.06.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,16.06.2015,,
6,Viimeisin rekisteröintiajankohta,04.08.2022,04.08.2022,
7,Yrityksen tiedot järjestelmässä alkaen,16.06.2015,,
8,Yrityksen tila,Rekisterissä,16.06.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.06.2020,
11,Yhteystiedot,,07.12.2022,
12,Postiosoite,c/o Ninatar Oy  Heinurinkuja 1 A 5  33720  Tampere  Suomi,,
13,Käyntiosoite,c/o Ninatar oy  Pohjolankatu 25 F  33500  Tampere  Suomi,,
14,Puhelin,"0407571202, 0407571202",,
15,Sähköposti,ninah969(a)gmail.com,,
