,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lattiatohtori Oy,20.11.2015,
1,Y-tunnus,2718469-8,,
2,Kotipaikka,Helsinki,20.11.2015,
3,Yritysmuoto,Osakeyhtiö,20.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.11.2015,,
6,Viimeisin rekisteröintiajankohta,15.07.2020,15.07.2020,
7,Yrityksen tiedot järjestelmässä alkaen,20.11.2015,,
8,Yrityksen tila,Rekisterissä,20.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.07.2020,
11,Yhteystiedot,,28.09.2016,
12,Postiosoite,rapakiventie 2 D 49  00710  Helsinki  Suomi,,
13,Käyntiosoite,rapakiventie 2 D 49  00710  Helsinki  Suomi,,
14,Puhelin,"0458886679, 0458886679",,
15,Sähköposti,mikko.salonen(a)lattiatohtori.net,,
16,Www,http://Lattiatohtori.fi,,
