,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kiemura Oy,19.08.2015,
1,Y-tunnus,2704499-4,,
2,Kotipaikka,Kotka,19.08.2015,
3,Yritysmuoto,Osakeyhtiö,19.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.08.2015,,
6,Viimeisin rekisteröintiajankohta,30.06.2022,30.06.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.08.2015,,
8,Yrityksen tila,Rekisterissä,19.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.01.2020,
11,Yhteystiedot,,13.08.2015,
12,Postiosoite,Isäntämiehentie 20 C 14  48400  Kotka  Suomi,,
13,Käyntiosoite,Isäntämiehentie 20 C 14  48400  Kotka  Suomi,,
14,Puhelin,"0505338259, 0505338259",,
