,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,ProBrun Oy,22.09.2015,
1,Y-tunnus,2712292-1,,
2,Kotipaikka,Mäntsälä,22.09.2015,
3,Yritysmuoto,Osakeyhtiö,22.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,22.09.2015,,
6,Viimeisin rekisteröintiajankohta,26.01.2023,26.01.2023,
7,Yrityksen tiedot järjestelmässä alkaen,22.09.2015,,
8,Yrityksen tila,Rekisterissä,22.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.03.2020,
11,Yhteystiedot,,21.09.2015,
12,Postiosoite,Urkurinpolku 2 A 3  04600  Mäntsälä  Suomi,,
13,Puhelin,045 644 7464,,
14,Sähköposti,brunoupirjo(a)outlook.com,,
