,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PP Garage Oy,13.07.2015,
1,Y-tunnus,2697879-5,,
2,Kotipaikka,Seinäjoki,13.07.2015,
3,Yritysmuoto,Osakeyhtiö,13.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.07.2015,,
6,Viimeisin rekisteröintiajankohta,02.03.2023,02.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.07.2015,,
8,Yrityksen tila,Rekisterissä,13.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.06.2020,
11,Yhteystiedot,,02.05.2016,
12,Postiosoite,Hemmingintie 94 A  62200  Kauhava  Suomi,,
13,Käyntiosoite,Valimontie 5  60510  Hyllykallio  Suomi,,
14,Puhelin,"+358443404273, +358443404273",,
15,Sähköposti,pekka.p.pollari(a)gmail.com,,
