,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Rakennuskonsultointi HilTim Oy,23.11.2015,
1,Y-tunnus,2724915-6,,
2,Kotipaikka,Rauma,23.11.2015,
3,Yritysmuoto,Osakeyhtiö,23.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,23.11.2015,,
6,Viimeisin rekisteröintiajankohta,17.03.2023,17.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,23.11.2015,,
8,Yrityksen tila,Rekisterissä,23.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,17.03.2023,
11,Yhteystiedot,,14.01.2023,
12,Postiosoite,Paloahteenvahe 12  26100  Rauma  Suomi,,
13,Käyntiosoite,Paloahteenvahe 12  26100  Rauma  Suomi,,
14,Puhelin,+358405820604,,
15,Sähköposti,hiltunentimo(a)live.com,,
