,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kone- ja liikennepalvelut Ahonen Oy,15.05.2015,
1,Y-tunnus,2684722-6,,
2,Kotipaikka,Hämeenlinna,15.05.2015,
3,Yritysmuoto,Osakeyhtiö,15.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,15.05.2015,,
6,Lakkaamisajankohta,21.12.2021,21.12.2021,
7,Viimeisin rekisteröintiajankohta,21.12.2021,21.12.2021,
8,Yrityksen tiedot järjestelmässä alkaen,15.05.2015,,
9,Yrityksen tila,Lakannut,21.12.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
