,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Raudoituspori Oy,10.08.2015,
1,Y-tunnus,2700531-1,,
2,Kotipaikka,Pori,10.08.2015,
3,Yritysmuoto,Osakeyhtiö,10.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,10.08.2015,,
6,Viimeisin rekisteröintiajankohta,10.12.2022,10.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,10.08.2015,,
8,Yrityksen tila,Rekisterissä,10.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.08.2019,
11,Yhteystiedot,,14.07.2015,
12,Postiosoite,Hopeatäplänkatu 9  28220  Pori  Suomi,,
13,Puhelin,0440709305,,
14,Sähköposti,lehtikangas.markku(a)outlook.com,,
