,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Anne Tallila Oy,15.12.2021,
1,Y-tunnus,2669347-4,,
2,Kotipaikka,Kalajoki,03.02.2015,
3,Yritysmuoto,Osakeyhtiö,03.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.02.2015,,
6,Viimeisin rekisteröintiajankohta,19.05.2022,19.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,03.02.2015,,
8,Yrityksen tila,Rekisterissä,03.02.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,28.04.2020,
11,Yhteystiedot,,16.12.2021,
12,Postiosoite,Rauhantie 83  85140  Tynkä  Suomi,,
13,Puhelin,044-3057070,,
