,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Aavavaara Oy,30.11.2020,
1,Y-tunnus,2671666-4,,
2,Kotipaikka,Espoo,05.02.2015,
3,Yritysmuoto,Osakeyhtiö,05.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,05.02.2015,,
6,Viimeisin rekisteröintiajankohta,30.11.2020,30.11.2020,
7,Yrityksen tiedot järjestelmässä alkaen,05.02.2015,,
8,Yrityksen tila,Rekisterissä,30.11.2020,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,17.09.2018,
12,Postiosoite,Kolsarintie 6  02460  Kantvik  Suomi,,
13,Käyntiosoite,Sepetlahdentie 12 B 16  02230  Espoo  Suomi,,
14,Puhelin,"0400985641, 0400985641",,
15,Sähköposti,olivia.issakainen(a)rvlehtonen.fi,,
