,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,TETRAon Oy,13.03.2015,
1,Y-tunnus,2675673-8,,
2,Kotipaikka,Muurame,13.03.2015,
3,Yritysmuoto,Osakeyhtiö,13.03.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.03.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,13.03.2015,,
8,Yrityksen tila,Rekisterissä,13.03.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.10.2019,
11,Yhteystiedot,,04.03.2021,
12,Postiosoite,Suutarinpolku 3  40950  Muurame  Suomi,,
13,Käyntiosoite,Suutarinpolku 3  40950  Muurame  Suomi,,
14,Puhelin,0503261455,,
15,Sähköposti,jari.wilen(a)tetraon.com,,
16,Www,http://www.tetraon.com,,
