,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Despedido Oy,13.06.2019,
1,Y-tunnus,2699672-3,,
2,Kotipaikka,Helsinki,13.06.2019,
3,Yritysmuoto,Osakeyhtiö,03.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,03.08.2015,,
6,Viimeisin rekisteröintiajankohta,07.03.2023,07.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,03.08.2015,,
8,Yrityksen tila,Rekisterissä,03.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,02.07.2020,
11,Yhteystiedot,,25.06.2019,
12,Postiosoite,Eteläinen Hesperiankatu 16 B 5  00100  Helsinki  Suomi,,
13,Käyntiosoite,Eteläinen Hesperiankatu 16 B 5  00100  Helsinki  Suomi,,
14,Puhelin,0408331233,,
