,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Finshore Consulting Oy,06.07.2015,
1,Y-tunnus,2697713-5,,
2,Kotipaikka,Muhos,06.07.2015,
3,Yritysmuoto,Osakeyhtiö,06.07.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,06.07.2015,,
6,Viimeisin rekisteröintiajankohta,17.03.2023,17.03.2023,
7,Yrityksen tiedot järjestelmässä alkaen,06.07.2015,,
8,Yrityksen tila,Rekisterissä,06.07.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,24.11.2019,
11,Yhteystiedot,,24.06.2015,
12,Postiosoite,c/o Timo Julkunen  Kämäräntie 15  91500  Muhos  Suomi,,
13,Sähköposti,timo.julkunen(a)outlook.com,,
