,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Liff Oy,19.01.2016,
1,Y-tunnus,2725332-3,,
2,Kotipaikka,Helsinki,19.01.2016,
3,Yritysmuoto,Osakeyhtiö,19.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,19.01.2016,,
6,Viimeisin rekisteröintiajankohta,20.12.2022,20.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,19.01.2016,,
8,Yrityksen tila,Rekisterissä,19.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,20.12.2022,
11,Yhteystiedot,,11.08.2021,
12,Postiosoite,Elimäenkatu 21 E 1  00510  Helsinki  Suomi,,
13,Käyntiosoite,Elimäenkatu 21 E 1  00510  Helsinki  Suomi,,
14,Puhelin,"050 584 1313, 050 584 1313",,
15,Sähköposti,juha.vihervaara(a)liff.fi,,
