,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Roberts Bröd Oy Ab,01.03.2016,
1,Y-tunnus,2737514-4,,
2,Kotipaikka,Parainen,01.03.2016,
3,Yritysmuoto,Osakeyhtiö,01.03.2016,
4,Yrityksen kieli,ruotsi,,
5,Rekisteröintiajankohta,01.03.2016,,
6,Viimeisin rekisteröintiajankohta,13.12.2022,13.12.2022,
7,Yrityksen tiedot järjestelmässä alkaen,01.03.2016,,
8,Yrityksen tila,Rekisterissä,01.03.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,01.06.2018,
12,Postiosoite,Koppargatan 8  21600  Parainen  Suomi,,
13,Käyntiosoite,Koppargatan 8  21600  Parainen  Suomi,,
14,Puhelin,"02 458 7604, 040 703 2330",,
15,Sähköposti,malm_robert(a)hotmail.com,,
