,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,LabNordica Ltd Oy,20.03.2019,
1,Y-tunnus,2686512-5,,
2,Kotipaikka,Espoo,04.05.2015,
3,Yritysmuoto,Osakeyhtiö,04.05.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,04.05.2015,,
6,Viimeisin rekisteröintiajankohta,09.09.2022,09.09.2022,
7,Yrityksen tiedot järjestelmässä alkaen,04.05.2015,,
8,Yrityksen tila,Rekisterissä,04.05.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,23.06.2020,
11,Yhteystiedot,,04.02.2022,
12,Postiosoite,c/o Kai Lindevall  Meripuistotie 5 B 17  00200  Helsinki  Suomi,,
13,Käyntiosoite,c/o Kai Lindevall  Meripuistotie 5 B 17  00200  Helsinki  Suomi,,
14,Puhelin,"+358409000110, 0409000110",,
15,Sähköposti,kailindevall22(a)gmail.com,,
16,Www,http://www.labnordica.fi,,
