,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Auricom Oy,28.09.2015,
1,Y-tunnus,2712627-9,,
2,Kotipaikka,Turku,28.09.2015,
3,Yritysmuoto,Osakeyhtiö,28.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,28.09.2015,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,28.09.2015,,
8,Yrityksen tila,Rekisterissä,28.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,08.06.2020,
11,Yhteystiedot,,04.10.2019,
12,Postiosoite,c/o Oskar Pajunen  Haahkatie 16 B 17  00200  Helsinki  Suomi,,
13,Käyntiosoite,c/o Oskar Pajunen  Haahkatie 16 B 17  00200  Helsinki  Suomi,,
14,Puhelin,045 869 8448,,
15,Sähköposti,auricomoy(a)gmail.com,,
