,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Päivi Suutari Oy,01.01.2016,
1,Y-tunnus,2733134-4,,
2,Kotipaikka,Tuusula,01.01.2016,
3,Yritysmuoto,Osakeyhtiö,01.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,01.01.2016,,
6,Viimeisin rekisteröintiajankohta,14.04.2023,14.04.2023,
7,Yrityksen tiedot järjestelmässä alkaen,01.01.2016,,
8,Yrityksen tila,Rekisterissä,01.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,01.04.2020,
11,Yhteystiedot,,01.10.2022,
12,Postiosoite,Vakka 3 C 11  04400  Järvenpää  Suomi,,
13,Puhelin,044-9169860,,
14,Sähköposti,paivi.suutari(a)lemmatravel.fi,,
15,Www,https://lemmatravel.fi/,,
