,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Lindberg & Högström Oy,18.08.2015,
1,Y-tunnus,2702147-7,,
2,Kotipaikka,Helsinki,18.08.2015,
3,Yritysmuoto,Osakeyhtiö,18.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,18.08.2015,,
6,Viimeisin rekisteröintiajankohta,13.05.2022,13.05.2022,
7,Yrityksen tiedot järjestelmässä alkaen,18.08.2015,,
8,Yrityksen tila,Rekisterissä,18.08.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,15.06.2020,
11,Yhteystiedot,,27.01.2023,
12,Postiosoite,Tiirasaarentie 30 A 1  00200  Helsinki  Suomi,,
13,Käyntiosoite,Yrjönkatu 18  00120  Helsinki  Suomi,,
