,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Thiel Management and BioConsulting Oy,07.10.2015,
1,Y-tunnus,2715154-6,,
2,Kotipaikka,Kaarina,07.10.2015,
3,Yritysmuoto,Osakeyhtiö,07.10.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,07.10.2015,,
6,Viimeisin rekisteröintiajankohta,02.02.2023,02.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,07.10.2015,,
8,Yrityksen tila,Rekisterissä,07.10.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,18.06.2020,
11,Yhteystiedot,,01.10.2015,
12,Postiosoite,c/o Thiel  Alakyläntie 8  20780  Kaarina  Suomi,,
13,Käyntiosoite,c/o Thiel  Alakyläntie 8  20780  Kaarina  Suomi,,
14,Puhelin,0407538961,,
15,Sähköposti,krisu.thiel(a)gmail.com,,
