,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,KRISTAL PMJK PALVELUT OY,20.11.2015,
1,Y-tunnus,2723346-1,,
2,Kotipaikka,Tampere,20.11.2015,
3,Yritysmuoto,Osakeyhtiö,20.11.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,20.11.2015,,
6,Viimeisin rekisteröintiajankohta,28.10.2022,28.10.2022,
7,Yrityksen tiedot järjestelmässä alkaen,20.11.2015,,
8,Yrityksen tila,Rekisterissä,20.11.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,29.06.2020,
11,Yhteystiedot,,22.11.2017,
12,Postiosoite,Pietilänkatu 5  33720  Tampere  Suomi,,
13,Käyntiosoite,Pietilänkatu 5  33720  Tampere  Suomi,,
14,Puhelin,"050 5226661, 044 9789054",,
15,Sähköposti,tiibetti09(a)gmail.com,,
16,Www,http://www.kristalpmjk.fi,,
