,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Northbay Oy,13.01.2016,
1,Y-tunnus,2733896-8,,
2,Kotipaikka,Helsinki,13.01.2016,
3,Yritysmuoto,Osakeyhtiö,13.01.2016,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,13.01.2016,,
6,Viimeisin rekisteröintiajankohta,09.09.2021,09.09.2021,
7,Yrityksen tiedot järjestelmässä alkaen,13.01.2016,,
8,Yrityksen tila,Rekisterissä,13.01.2016,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Ei,,
11,Yhteystiedot,,26.08.2022,
12,Postiosoite,c/o Perilänniitty 7B 53  Perilänniitty 7 B 53  02600  Espoo  Suomi,,
13,Käyntiosoite,c/o Perilänniitty 7B 53  Perilänniitty 7 B 53  02600  Espoo  Suomi,,
14,Puhelin,"+358 40 763 7918, +358 40 763 7918",,
15,Sähköposti,otto.olavinen(a)northbay.fi,,
16,Www,http://northbay.fi,,
